"","...1","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix","BIN_INDEX.Index","poly1","poly2","poly3","poly4"
"125",125,308602,1,"target",28,0,55,0,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"126",126,308602,1,"target",29,0,55,0,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"127",127,308602,1,"target",3,4,55,0.0727272727272727,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"128",128,308602,1,"target",30,0,55,0,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"129",129,308602,1,"target",31,0,55,0,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"130",130,308602,1,"target",32,0,55,0,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"131",131,308602,1,"target",33,1,55,0.0181818181818182,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"132",132,308602,1,"target",34,1,55,0.0181818181818182,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"133",133,308602,1,"target",35,1,55,0.0181818181818182,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"134",134,308602,1,"target",36,0,55,0,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"135",135,308602,1,"target",37,1,55,0.0181818181818182,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"136",136,308602,1,"target",38,1,55,0.0181818181818182,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"137",137,308602,1,"target",39,2,55,0.0363636363636364,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"138",138,308602,1,"target",4,2,55,0.0363636363636364,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"139",139,308602,1,"target",40,4,55,0.0727272727272727,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"140",140,308602,1,"target",41,4,55,0.0727272727272727,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"141",141,308602,1,"target",42,6,55,0.109090909090909,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"142",142,308602,1,"target",43,3,55,0.0545454545454545,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"143",143,308602,1,"target",44,1,55,0.0181818181818182,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"144",144,308602,1,"target",45,2,55,0.0363636363636364,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"145",145,308602,1,"target",46,7,55,0.127272727272727,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"146",146,308602,1,"target",47,12,55,0.218181818181818,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"147",147,308602,1,"target",48,6,55,0.109090909090909,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"148",148,308602,1,"target",49,7,55,0.127272727272727,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"149",149,308602,1,"target",5,1,55,0.0181818181818182,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"150",150,308602,1,"target",50,6,55,0.109090909090909,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"151",151,308602,1,"target",51,7,55,0.127272727272727,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"152",152,308602,1,"target",52,6,55,0.109090909090909,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"153",153,308602,1,"target",53,4,55,0.0727272727272727,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"154",154,308602,1,"target",54,8,55,0.145454545454545,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"155",155,308602,1,"target",55,4,55,0.0727272727272727,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"156",156,308602,1,"target",56,2,55,0.0363636363636364,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"157",157,308602,1,"target",57,2,55,0.0363636363636364,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"158",158,308602,1,"target",58,3,55,0.0545454545454545,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"159",159,308602,1,"target",59,4,55,0.0727272727272727,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"160",160,308602,1,"target",6,1,55,0.0181818181818182,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"161",161,308602,1,"target",60,3,55,0.0545454545454545,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"162",162,308602,1,"target",61,1,55,0.0181818181818182,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"163",163,308602,1,"target",62,1,55,0.0181818181818182,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"164",164,308602,1,"target",63,1,55,0.0181818181818182,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"165",165,308602,1,"target",64,2,55,0.0363636363636364,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"166",166,308602,1,"target",65,3,55,0.0545454545454545,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"167",167,308602,1,"target",66,1,55,0.0181818181818182,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"168",168,308602,1,"target",67,0,55,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"169",169,308602,1,"target",68,0,55,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"170",170,308602,1,"target",69,0,55,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"171",171,308602,1,"target",7,1,55,0.0181818181818182,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"172",172,308602,1,"unrelated",0,5,55,0.0909090909090909,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"173",173,308602,1,"unrelated",2,7,55,0.127272727272727,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"174",174,308602,1,"unrelated",20,3,55,0.0545454545454545,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"175",175,308602,1,"unrelated",21,3,55,0.0545454545454545,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"176",176,308602,1,"unrelated",22,2,55,0.0363636363636364,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"177",177,308602,1,"unrelated",23,2,55,0.0363636363636364,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"178",178,308602,1,"unrelated",24,2,55,0.0363636363636364,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"179",179,308602,1,"unrelated",25,3,55,0.0545454545454545,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"180",180,308602,1,"unrelated",26,2,55,0.0363636363636364,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"181",181,308602,1,"unrelated",27,1,55,0.0181818181818182,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"182",182,308602,1,"unrelated",28,4,55,0.0727272727272727,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"183",183,308602,1,"unrelated",29,4,55,0.0727272727272727,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"184",184,308602,1,"unrelated",3,7,55,0.127272727272727,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"185",185,308602,1,"unrelated",30,2,55,0.0363636363636364,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"186",186,308602,1,"unrelated",31,0,55,0,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"187",187,308602,1,"unrelated",32,1,55,0.0181818181818182,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"188",188,308602,1,"unrelated",33,1,55,0.0181818181818182,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"189",189,308602,1,"unrelated",34,0,55,0,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"190",190,308602,1,"unrelated",35,0,55,0,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"191",191,308602,1,"unrelated",36,0,55,0,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"192",192,308602,1,"unrelated",37,0,55,0,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"193",193,308602,1,"unrelated",38,0,55,0,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"194",194,308602,1,"unrelated",39,0,55,0,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"195",195,308602,1,"unrelated",4,9,55,0.163636363636364,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"196",196,308602,1,"unrelated",40,0,55,0,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"197",197,308602,1,"unrelated",41,1,55,0.0181818181818182,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"198",198,308602,1,"unrelated",42,0,55,0,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"199",199,308602,1,"unrelated",43,0,55,0,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"200",200,308602,1,"unrelated",44,0,55,0,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"201",201,308602,1,"unrelated",45,0,55,0,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"202",202,308602,1,"unrelated",46,0,55,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"203",203,308602,1,"unrelated",47,0,55,0,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"204",204,308602,1,"unrelated",48,0,55,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"205",205,308602,1,"unrelated",49,0,55,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"206",206,308602,1,"unrelated",5,8,55,0.145454545454545,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"207",207,308602,1,"unrelated",50,0,55,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"208",208,308602,1,"unrelated",51,0,55,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"209",209,308602,1,"unrelated",52,0,55,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"210",210,308602,1,"unrelated",53,0,55,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"211",211,308602,1,"unrelated",54,0,55,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"212",212,308602,1,"unrelated",55,0,55,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"213",213,308602,1,"unrelated",56,0,55,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"214",214,308602,1,"unrelated",57,0,55,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"215",215,308602,1,"unrelated",58,0,55,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"216",216,308602,1,"unrelated",59,0,55,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"217",217,308602,1,"unrelated",6,9,55,0.163636363636364,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"218",218,308602,1,"unrelated",60,0,55,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"219",219,308602,1,"unrelated",61,0,55,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"220",220,308602,1,"unrelated",62,0,55,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"221",221,308602,1,"unrelated",63,0,55,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"222",222,308602,1,"unrelated",64,0,55,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"223",223,308602,1,"unrelated",65,0,55,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"224",224,308602,1,"unrelated",66,0,55,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"225",225,308602,1,"unrelated",67,0,55,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"226",226,308602,1,"unrelated",68,0,55,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"227",227,308602,1,"unrelated",69,0,55,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"228",228,308602,1,"unrelated",7,11,55,0.2,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"229",229,308602,2,"phonological",0,11,56,0.196428571428571,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"230",230,308602,2,"phonological",2,11,56,0.196428571428571,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"231",231,308602,2,"phonological",20,3,56,0.0535714285714286,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"232",232,308602,2,"phonological",21,1,56,0.0178571428571429,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"233",233,308602,2,"phonological",22,0,56,0,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"234",234,308602,2,"phonological",23,0,56,0,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"235",235,308602,2,"phonological",24,0,56,0,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"236",236,308602,2,"phonological",25,0,56,0,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"237",237,308602,2,"phonological",26,1,56,0.0178571428571429,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"238",238,308602,2,"phonological",27,0,56,0,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"239",239,308602,2,"phonological",28,0,56,0,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"240",240,308602,2,"phonological",29,0,56,0,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"241",241,308602,2,"phonological",3,10,56,0.178571428571429,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"242",242,308602,2,"phonological",30,1,56,0.0178571428571429,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"243",243,308602,2,"phonological",31,1,56,0.0178571428571429,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"244",244,308602,2,"phonological",32,1,56,0.0178571428571429,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"245",245,308602,2,"phonological",33,1,56,0.0178571428571429,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"246",246,308602,2,"phonological",34,2,56,0.0357142857142857,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"247",247,308602,2,"phonological",35,2,56,0.0357142857142857,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"248",248,308602,2,"phonological",36,2,56,0.0357142857142857,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"249",249,308602,2,"phonological",37,2,56,0.0357142857142857,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"250",250,308602,2,"phonological",38,1,56,0.0178571428571429,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"251",251,308602,2,"phonological",39,0,56,0,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"252",252,308602,2,"phonological",4,11,56,0.196428571428571,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"253",253,308602,2,"phonological",40,0,56,0,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"254",254,308602,2,"phonological",41,0,56,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"255",255,308602,2,"phonological",42,0,56,0,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"256",256,308602,2,"phonological",43,0,56,0,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"257",257,308602,2,"phonological",44,0,56,0,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"258",258,308602,2,"phonological",45,0,56,0,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"259",259,308602,2,"phonological",46,0,56,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"260",260,308602,2,"phonological",47,0,56,0,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"261",261,308602,2,"phonological",48,0,56,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"262",262,308602,2,"phonological",49,0,56,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"263",263,308602,2,"phonological",5,12,56,0.214285714285714,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"264",264,308602,2,"phonological",50,0,56,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"265",265,308602,2,"phonological",51,0,56,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"266",266,308602,2,"phonological",52,0,56,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"267",267,308602,2,"phonological",53,0,56,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"268",268,308602,2,"phonological",54,0,56,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"269",269,308602,2,"phonological",55,0,56,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"270",270,308602,2,"phonological",56,0,56,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"271",271,308602,2,"phonological",57,0,56,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"272",272,308602,2,"phonological",58,0,56,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"273",273,308602,2,"phonological",59,0,56,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"274",274,308602,2,"phonological",6,10,56,0.178571428571429,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"275",275,308602,2,"phonological",60,0,56,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"276",276,308602,2,"phonological",61,0,56,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"277",277,308602,2,"phonological",62,0,56,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"278",278,308602,2,"phonological",63,0,56,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"279",279,308602,2,"phonological",64,0,56,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"280",280,308602,2,"phonological",65,0,56,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"281",281,308602,2,"phonological",66,0,56,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"282",282,308602,2,"phonological",67,0,56,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"283",283,308602,2,"phonological",68,0,56,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"284",284,308602,2,"phonological",69,0,56,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"285",285,308602,2,"phonological",7,13,56,0.232142857142857,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"286",286,308602,2,"semantic",0,3,56,0.0535714285714286,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"287",287,308602,2,"semantic",2,5,56,0.0892857142857143,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"288",288,308602,2,"semantic",20,9,56,0.160714285714286,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"289",289,308602,2,"semantic",21,7,56,0.125,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"290",290,308602,2,"semantic",22,5,56,0.0892857142857143,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"291",291,308602,2,"semantic",23,7,56,0.125,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"292",292,308602,2,"semantic",24,4,56,0.0714285714285714,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"293",293,308602,2,"semantic",25,3,56,0.0535714285714286,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"294",294,308602,2,"semantic",26,4,56,0.0714285714285714,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"295",295,308602,2,"semantic",27,4,56,0.0714285714285714,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"296",296,308602,2,"semantic",28,5,56,0.0892857142857143,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"297",297,308602,2,"semantic",29,6,56,0.107142857142857,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"298",298,308602,2,"semantic",3,8,56,0.142857142857143,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"299",299,308602,2,"semantic",30,3,56,0.0535714285714286,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"300",300,308602,2,"semantic",31,2,56,0.0357142857142857,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"301",301,308602,2,"semantic",32,2,56,0.0357142857142857,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"302",302,308602,2,"semantic",33,1,56,0.0178571428571429,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"303",303,308602,2,"semantic",34,3,56,0.0535714285714286,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"304",304,308602,2,"semantic",35,4,56,0.0714285714285714,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"305",305,308602,2,"semantic",36,4,56,0.0714285714285714,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"306",306,308602,2,"semantic",37,3,56,0.0535714285714286,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"307",307,308602,2,"semantic",38,3,56,0.0535714285714286,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"308",308,308602,2,"semantic",39,1,56,0.0178571428571429,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"309",309,308602,2,"semantic",4,7,56,0.125,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"310",310,308602,2,"semantic",40,0,56,0,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"311",311,308602,2,"semantic",41,1,56,0.0178571428571429,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"312",312,308602,2,"semantic",42,1,56,0.0178571428571429,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"313",313,308602,2,"semantic",43,2,56,0.0357142857142857,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"314",314,308602,2,"semantic",44,1,56,0.0178571428571429,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"315",315,308602,2,"semantic",45,0,56,0,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"316",316,308602,2,"semantic",46,0,56,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"317",317,308602,2,"semantic",47,0,56,0,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"318",318,308602,2,"semantic",48,0,56,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"319",319,308602,2,"semantic",49,0,56,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"320",320,308602,2,"semantic",5,7,56,0.125,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"321",321,308602,2,"semantic",50,0,56,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"322",322,308602,2,"semantic",51,0,56,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"323",323,308602,2,"semantic",52,0,56,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"324",324,308602,2,"semantic",53,0,56,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"325",325,308602,2,"semantic",54,0,56,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"326",326,308602,2,"semantic",55,0,56,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"327",327,308602,2,"semantic",56,0,56,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"328",328,308602,2,"semantic",57,0,56,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"329",329,308602,2,"semantic",58,0,56,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"330",330,308602,2,"semantic",59,0,56,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"331",331,308602,2,"semantic",6,8,56,0.142857142857143,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"332",332,308602,2,"semantic",60,0,56,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"333",333,308602,2,"semantic",61,0,56,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"334",334,308602,2,"semantic",62,0,56,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"335",335,308602,2,"semantic",63,0,56,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"336",336,308602,2,"semantic",64,0,56,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"337",337,308602,2,"semantic",65,0,56,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"338",338,308602,2,"semantic",66,0,56,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"339",339,308602,2,"semantic",67,0,56,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"340",340,308602,2,"semantic",68,0,56,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"341",341,308602,2,"semantic",69,0,56,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"342",342,308602,2,"semantic",7,4,56,0.0714285714285714,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
