Session_Name_	Trial_Index_	Trial_Recycled_	Needs_recalibrate	RESPONSE	gaze_in_CIRCLE	list	item	condition	unique_id	target	audio_s	phonemic_distractor	semantic_distractor	unrelated_distractor	target_location	phonemic_location	semantic_location	unrelated_location	timepoint_onset	timepoint_offset	audio_end	targetword	ispractice	ACCURACY	RT
120721_2	50	False	0	target	False	2	9	0	2X9Y	asparagus_02.jpg	asparagus.wav	accountant_01.jpg	spinach_01.jpg	tanktop_01.jpg	2	3	4	1	0.179004	1.288763	1.43	asparagus	2	1	2219
120721_2	51	False	0	target	False	2	2	0	2X2Y	raspberries_02.jpg	raspberries.wav	radiator_01.jpg	grapefruit_01.jpg	kettle_01.jpg	3	4	1	2	0.238	1.042	1.367	raspberries	2	1	1839
120721_2	52	False	0	target	False	2	27	0	2X27Y	ballerina_02.jpg	ballerina.wav	bandana_01.jpg	iceskater_01.jpg	potatochips_01.jpg	4	1	2	3	0.236	0.914	1.38	ballerina	2	1	2425
120721_2	53	False	0	target	False	2	8	1	2X8Y	sweetpotato_02.jpg	sweetpotato.wav	swimsuit_01.jpg	eggplant_01.jpg	flipflops_01.jpg	1	2	3	4	0.258	1.11	1.347	sweetpotato	2	1	2261
120721_2	54	False	0	target	False	2	29	1	2X29Y	waiter_02.jpg	server.wav	cymbals_01.jpg	buffet_01.jpg	peninsula_01.jpg	2	3	4	1	0.156001	0.694005	1.07	server	2	1	2270
120721_2	55	False	0	target	False	2	59	1	2X59Y	parachute_02.jpg	parachute.wav	parkinglot_01.jpg	airplane_01.jpg	doorknob_01.jpg	4	1	2	3	0.148529	0.755114	0.94	parachute	2	1	1966
120721_2	56	False	0	target	False	2	58	0	2X58Y	wheelbarrow_02.jpg	wheelbarrow.wav	wallpaper_01.jpg	shed_01.jpg	ketchup_01.jpg	3	4	1	2	0.183311	0.87747	1.24	wheelbarrow	2	1	2020
120721_2	57	False	0	target	False	2	18	1	2X18Y	canopener_02.jpg	canopener.wav	candelabra_01.jpg	measuringcup_01.jpg	stairglide_01.jpg	3	4	1	2	0.143858	0.93652	1.16817	canopener	2	1	1897
120721_2	58	False	0	target	False	2	10	0	2X10Y	pomegranate_02.jpg	pomegranate.wav	pajamas_01.jpg	apricot_01.jpg	filecabinet_01.jpg	3	4	1	2	0.239	0.886	1.36	pomegranate	2	1	2009
120721_2	59	False	0	target	False	2	31	1	2X31Y	chainsaw_02.jpg	chainsaw.wav	chapstick_01.jpg	sledgehammer_01.jpg	jeans_01.jpg	4	1	2	3	0.217	0.844	1.29	chainsaw	2	1	2118
120721_2	60	False	0	target	False	2	45	1	2X45Y	fishingpole_02.jpg	fishingrod.wav	firestation_01.jpg	fishingbob_01.jpg	trafficcone_01.jpg	2	3	4	1	0.208688	0.954167	1.17	fishingrod	2	1	2518
120721_2	61	False	0	target	False	2	34	0	2X34Y	jackhammer_02.jpg	jackhammer.wav	javelin_01.jpg	constructionworker_01.jpg	garland_01.jpg	3	4	1	2	0.167068	0.965372	1.29	jackhammer	2	1	2558
120721_2	62	False	0	dis_s	False	2	12	1	2X12Y	taperecorder_02.jpg	taperecorder.wav	tightropewalker_01.jpg	camcorder_01.jpg	chart_01.jpg	1	2	3	4	0.167937	1.022261	1.22	taperecorder	2	0	2204
120721_2	63	False	0	target	False	2	38	1	2X38Y	paintbrush_02.jpg	paintbrush.wav	passport_01.jpg	canvas_01.jpg	chessboard_01.jpg	3	4	1	2	0.164981	0.910258	1.15	paintbrush	2	1	1944
120721_2	64	False	0	target	False	2	40	0	2X40Y	pliers_02.jpg	pliers.wav	playground_01.jpg	crowbar_01.jpg	discoball_01.jpg	1	2	3	4	0.154223	0.811025	1.06	pliers	2	1	2084
120721_2	65	False	0	target	False	2	17	0	2X17Y	tripod_02.jpg	tripod.wav	traincar_01.jpg	tvstand_01.jpg	cannoli_01.jpg	2	3	4	1	0.157855	0.829622	1.2	tripod	2	1	1957
