IP_INDEX,IP_LABEL,RECORDING_SESSION_LABEL,TRIAL_LABEL,TRIAL_INDEX,BIN_INDEX,BIN_START_TIME,BIN_END_TIME,RIGHT_IA_1_SAMPLE_COUNT,RIGHT_IA_2_SAMPLE_COUNT,RIGHT_IA_3_SAMPLE_COUNT,RIGHT_IA_4_SAMPLE_COUNT,RIGHT_IA_0_SAMPLE_COUNT,RIGHT_IA_1_SAMPLE_COUNT_%,RIGHT_IA_2_SAMPLE_COUNT_%,RIGHT_IA_3_SAMPLE_COUNT_%,RIGHT_IA_4_SAMPLE_COUNT_%,RIGHT_IA_0_SAMPLE_COUNT_%,TRIAL_START_TIME,RESPONSE,condition,item,list,phonemic_location,semantic_location,target_location,targetword,unrelated_location,timepoint_offset,timepoint_onset,target
1,Onset-to-mouseclick,3086172,Trial: 49,49,5,250,298,0,0,0,0,20,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,6,300,348,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,7,350,398,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,8,400,448,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,9,450,498,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,10,500,548,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,11,550,598,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,12,600,648,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,13,650,698,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,14,700,748,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,15,750,798,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,16,800,848,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,17,850,898,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,18,900,948,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,19,950,998,0,0,0,0,20,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,20,1000,1048,0,0,0,0,11,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,21,1050,1098,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
1,Onset-to-mouseclick,3086172,Trial: 49,49,22,1100,1148,0,0,0,0,25,0,0,0,0,1,1932357,target,1,44,2,2,3,1,canoe,4,0.861435,0.234493,canoe_02.jpg
